"id","name","description","price","sourceURL"
"118","Laptop Asus TUF Gaming F16 FX607JU-N3139W i7-13650HX /16GB/512GB/16\" FHD+ 165Hz/Nvidia GeForce RTX4050 6GB/Win11","","29490000","/may-tinh-xach-tay/asus-tuf-gaming-f16-fx607ju-n3139w"
"119","Laptop Asus Vivobook S 14 OLED S5406SA-PP060WS U5-226V/AI/16GB/512GB/14\" 3K/W11/Office HS24/OS365","","26490000","/may-tinh-xach-tay/asus-vivobook-s-14-s5406sa-pp060ws"
"120","MacBook Air 15 inch M2 2023 8CPU 10GPU 8GB/256GB","","27490000","/may-tinh-xach-tay/macbook-air-m2-2023-15-inch"
"121","Laptop Asus Vivobook S16 OLED S5606MA-MX051W Intel Core Ultra 7-155H/AI/16GB/512GB/16\" 3.2K/Arc Graphics/Win11","","26490000","/may-tinh-xach-tay/asus-vivobook-s16-oled-s5606ma-mx051w-intel-core-ultra-7-155h"
"122","Laptop Asus Vivobook 15 OLED A1505VA-MA492W i7-13700H/16GB/512GB/15.6\" 2.8K/Win11","","20290000","/may-tinh-xach-tay/asus-vivobook-15-oled-a1505va-ma492w-i7-13700h"
"123","Laptop MSI Gaming GF63 Thin 12UC-1006VN i5 12450H/16GB/512GB/15.6\"FHD/Nvidia RTX 3050 4GB/Win11","","16690000","/may-tinh-xach-tay/msi-gaming-gf63-thin-12uc-1006vn-i5-12450h"
"124","Laptop Lenovo IdeaPad Slim 3 14IRH10 i7-13620H/16GB/512GB/14\" WUXGA/Win 11","","18490000","/may-tinh-xach-tay/lenovo-ideapad-slim-3-14irh10-83k00007vn"
"125","Laptop Acer Aspire 5 A515-58M-56YX i5 13420H/16GB/512GB/15.6\"FHD/Win11","","14990000","/may-tinh-xach-tay/acer-aspire-5-a515-58m-56yx-i5-13420h"
"126","Laptop Lenovo IdeaPad Slim 5 OLED 15ARP10 R7 7735HS/16GB/512GB/15,1\" WQXGA/Win 11","","20490000","/may-tinh-xach-tay/lenovo-ideapad-slim-5-oled-15arp10-83j3001dvn"
"127","Laptop Asus Vivobook S 14 OLED S5406SA-PP059WS U7-258V/AI/32GB/1TB/14\" 3K/W11/Office HS24/OS365","","32490000","/may-tinh-xach-tay/asus-vivobook-s-14-oled-s5406sa-pp059ws"
"128","Laptop Asus Vivobook S 14 OLED M5406WA-PP071WS Ryzen AI 9 HX 370/32GB/1TB/14\" 3K/Win11","","30990000","/may-tinh-xach-tay/asus-vivobook-s-14-oled-m5406wa-pp071ws"
"129","Laptop Lenovo Gaming Legion Slim 5 16AHP9 R7-8845HS/AI/16GB/512GB/16\"WQXGA/RTX4060_8GB/Win11","","38990000","/may-tinh-xach-tay/lenovo-gaming-legion-slim-5-16ahp9-r7-8845hs-83dh003avn"
"130","Laptop Asus Vivobook S16 OLED S5606MA-MX051W Intel Core Ultra 7-155H/AI/16GB/512GB/16\" 3.2K/Arc Graphics/Win11","","26490000","/may-tinh-xach-tay/asus-vivobook-s16-oled-s5606ma-mx051w-intel-core-ultra-7-155h"
"131","Laptop Asus Zenbook 14 OLED UX3405MA-PP152W Intel Core Ultra 7-155H/AI/32GB/1TB/14'' 3K/Intel Arc/Win11","","30990000","/may-tinh-xach-tay/asus-zenbook-14-oled-ux3405ma-pp152w-ultra-7-155h"
"132","Laptop MSI Gaming Katana A15 AI B8VE-402VN R7 8845HS/16GB/512GB/15.6\"FHD/RTX4050 6GB/Win 11_Balo","","25990000","/may-tinh-xach-tay/msi-gaming-katana-a15-ai-b8ve-402vn-r7-8845hs"
"133","Laptop Lenovo IdeaPad 1 15ALC7 R5 5625U/16GB/512GB/15.6\" FHD/AMD Radeon Graphics/Win 11","","11490000","/may-tinh-xach-tay/lenovo-ideapad-1-15alc7-r5-5625u-82r400vwvn"
"134","MacBook Air 13 inch M1 2020 8CPU 7GPU 16GB/256GB","","21990000","/may-tinh-xach-tay/macbook-air-13-2020-m1-16gb-256gb"
"135","Laptop Lenovo IdeaPad Slim 5 OLED 15ARP10 R7 7735HS/16GB/512GB/15,1\" WQXGA/Win 11","","20490000","/may-tinh-xach-tay/lenovo-ideapad-slim-5-oled-15arp10-83j3001dvn"
"136","Laptop Asus Vivobook S 14 OLED S5406SA-PP059WS U7-258V/AI/32GB/1TB/14\" 3K/W11/Office HS24/OS365","","32490000","/may-tinh-xach-tay/asus-vivobook-s-14-oled-s5406sa-pp059ws"
"137","Macbook Air M3 13 2024 8CPU 10GPU/16GB/256GB","","28990000","/may-tinh-xach-tay/macbook-air-m3-13-2024-8cpu-10gpu-16gb-256gb"
"138","Laptop Asus Zenbook 14 OLED UM3406KA-PP555WS Ryzen AI 7 350/32GB/512GB/14\" 3K/Win11/Office HS24/OS365","","30990000","/may-tinh-xach-tay/asus-zenbook-14-oled-um3406ka-pp555ws"
"139","Macbook Air M3 13 2024 8CPU 10GPU/16GB/512GB","","31490000","/may-tinh-xach-tay/macbook-air-m3-13-2024-8cpu-10gpu-16gb-512gb"
"140","Laptop Gigabyte Gaming G5 KF-E3VN313SH i5 12500H/AI/16GB/512GB/15.6\"FHD/RTX4060 8GB/Win11","","21490000","/may-tinh-xach-tay/gigabyte-gaming-g5-kf-e3vn313sh-i5-12500h"
"141","Laptop Lenovo IdeaPad 3 14IAH8 i5 12450H/16GB/512GB/14\"FHD/Win11","","13790000","/may-tinh-xach-tay/lenovo-ideapad-3-14iah8-i5-12450h"
"142","Laptop Lenovo Gaming LOQ 15IRX9 i7-13650HX /24GB/512GB/15.6\"FHD/RTX4050 6GB/Win11","","29490000","/may-tinh-xach-tay/lenovo-gaming-loq-15irx9-83dv00ugvn"
"143","Macbook Air M3 15 2024 8CPU 10GPU/16GB/512GB","","36890000","/may-tinh-xach-tay/macbook-air-m3-15-2024-8cpu-10gpu-16gb-512gb"
"144","Macbook Air M3 15 2024 8CPU 10GPU/16GB/512GB","","36890000","/may-tinh-xach-tay/macbook-air-m3-15-2024-8cpu-10gpu-16gb-512gb"
"145","Laptop Asus Expertbook P5405CSA-NZ0016W U5-226V/AI/16GB/512GB/14\" WQXGA/Win 11","","26490000","/may-tinh-xach-tay/asus-expertbook-p5405csa-nz0016w"
"146","Laptop Dell Inspiron N3520 i5 1235U/8GB/512GB/15.6\"FHD/Win11/Office HS21","","14190000","/may-tinh-xach-tay/dell-inspiron-n3520-i5-1235u-25p2311"
"147","Laptop Lenovo IdeaPad Slim 5 OLED 14IRH10 i5-13420H/32GB/1TB/14\" WUXGA/Win 11","","22490000","/may-tinh-xach-tay/lenovo-ideapad-slim-5-oled-14irh10-83hr0001vn"
"148","Laptop Lenovo Yoga Pro 7 14ASP9 R9 AI 365/32GB/1TB/14.5\" OLED/Office Home & Student/Win 11","","38990000","/may-tinh-xach-tay/lenovo-yoga-pro-7-14asp9-83hn0022vn"
"149","Laptop Lenovo Gaming Legion Pro 5 16IRX9 i9-14900HX/AI/32GB/1TB/16\" WQXGA/RTX4070 8GB/Win 11","","51490000","/may-tinh-xach-tay/lenovo-gaming-legion-pro-5-16irx9-i9-14900hx-83df0046vn"
"150","Laptop Asus Zenbook S 14 OLED UX5406SA-PV140WS Core Ultra 7-258V/AI/32GB/1TB/14\"3K 120Hz/Win11/Office HS21","","40990000","/may-tinh-xach-tay/asus-zenbook-s-14-oled-ux5406sa-pv140ws"
"151","Laptop Dell Inspiron 16 N5640 i5 1334U/16GB/512GB/16\" FHD+/Win11/Office HS21","","21990000","/may-tinh-xach-tay/dell-inspiron-16-n5640-i5-1334u"
"152","Laptop HP 245 G10 R5-7520U/8GB/256GB/14\"FHD/Win11 (9H8X8PT)","","9690000","/may-tinh-xach-tay/hp-245-g10-r5-7520u-9h8x8pt"
"153","MacBook Air 15 M3 2024 8CPU/10GPU/16GB/256GB","","32090000","/may-tinh-xach-tay/macbook-air-m3-15-2024-8cpu-10gpu-16gb-256gb"
"154","Laptop Gigabyte Gaming G6 KF-H3VN853SH i7 13620H/AI/16GB/512GB/16.0\"FHD+/RTX4060_8GB/Win11","","25490000","/may-tinh-xach-tay/gigabyte-gaming-g6-kf-h3vn853sh-i7-13620h"
"155","Laptop HP Envy X360 14-fc0089TU Ultra 7-155U/AI/16GB/512GB/14'' 2.8K Touch/Pen/Win11","","31490000","/may-tinh-xach-tay/hp-envy-x360-14-fc0089tu-core-ultra-7-155u"
"156","Laptop Asus Expertbook P5405CSA-NZ0017W U7-258V/AI/32GB/1TB/14\" WQXGA/Win 11","","32990000","/may-tinh-xach-tay/asus-expertbook-p5405csa-nz0017w"
"157","Laptop HP ENVY x360 14-fc0094TU (A19C4PA) Ultra 5-125U/AI/16GB/512GB/14\" 2.8K Touch/Pen/Win11","","27490000","/may-tinh-xach-tay/hp-envy-x360-14-fc0094tu-a19c4pa"
"158","Laptop MSI Modern 14 C12MO-660VN i5-1235U/16GB/512GB/14\"FHD/Win11","","11990000","/may-tinh-xach-tay/msi-modern-14-c12mo-660vn-i5-1235u"
"159","Laptop Acer Nitro V Gaming ANV15-51-55CA i5 13420H/16GB/512GB/15.6\"FHD/Nvidia RTX4050 6GB/Win11","","24990000","/may-tinh-xach-tay/acer-nitro-v-gaming-anv15-51-55ca-i5-13420h"
"160","Laptop Asus Expertbook P5405CSA-NZ0017W U7-258V/AI/32GB/1TB/14\" WQXGA/Win 11","","32990000","/may-tinh-xach-tay/asus-expertbook-p5405csa-nz0017w"
"161","Laptop Asus Vivobook S 16 OLED S5606CA-RI115WS Ultra 7-255H/AI/32GB/1TB/16\" 3K/Win11/Office HS24/OS365","","34790000","/may-tinh-xach-tay/asus-vivobook-s-16-oled-s5606ca-ri115ws"
"162","Laptop MSI Prestige 16 AI+ Evo B2VMG-016VN Ultra 9 288V /32GB/1TB/16\" OLED UHD+/Win11_Xám_Balo","","42290000","/may-tinh-xach-tay/msi-prestige-16-ai-evo-b2vmg-016vn"
"163","Laptop Lenovo Gaming LOQ 15IRX9 i7-13650HX/AI/24GB/512GB/15.6\"FHD/RTX4060 8GB/Win11","","31990000","/may-tinh-xach-tay/lenovo-gaming-loq-15irx9-i7-13650hx-83dv00ufvn"
"164","Laptop Asus Zenbook 14 OLED UX3407QA-QD299WS Qualcom X1-26-100/AI/16GB/512GB/14\" WUXGA/Win11/Office HS24/OS365","","28990000","/may-tinh-xach-tay/asus-zenbook-14-oled-ux3407qa-qd299ws"
"165","Laptop Asus Gaming ROG Strix G16 G614JVR-N4231W i9-14900HX /32GB/1TB/16\" QHD+ 240Hz/Nvidia GeForce RTX4060 8GB/Win11","","43990000","/may-tinh-xach-tay/asus-gaming-rog-strix-g16-g614jvr-n4231w"
"166","Laptop MSI Gaming Sword 16 HX B14VEKG-856VN i7-14700HX /16GB/1TB/16\" FHD+/RTX4050 6GB/Win11_Balo","","30490000","/may-tinh-xach-tay/msi-gaming-sword-16-hx-b14vekg-856vn"
"167","Laptop MSI Prestige 13 AI+ Evo A2VMG-040VN Ultra 7 258V /32GB/1TB/13.3\"OLED 2.8K/Win11_Xám_Balo","","35690000","/may-tinh-xach-tay/msi-prestige-13-ai-evo-a2vmg-040vn"
"168","Laptop Dell XPS 13 9340 Ultra 7 155H/AI/16GB/1T/13.4\" QHD+/Touch/Win11/Office HS21","","55490000","/may-tinh-xach-tay/dell-xps-13-9340-ultra-7-155h-hxrgt"
"169","Laptop HP Envy x360 14-fc0158TU Core Ultra 7-155U/AI/16GB/512GB/14'' Touch 2.8K OLED/Pen/Win11/Office HS21","","31990000","/may-tinh-xach-tay/hp-envy-x360-14-fc0158tu-core-ultra-7-155u"
"170","Laptop Dell Vostro V3430 i5 1335U/16GB/512GB/14\"FHD/Nvidia GeForce MX550 2GB/Win11/Office HS21","","18490000","/may-tinh-xach-tay/dell-vostro-v3430-60ygm1-i5-1335u"
"171","Laptop MSI Gaming Katana A15 AI B8VF-419VN R7-8845HS/16GB/512GB/15.6\"FHD/RTX4060_8GB/Win11_Balo","","27490000","/may-tinh-xach-tay/msi-gaming-katana-a15-ai-b8vf-419vn-r7-8845hs"
"172","Laptop Asus Expertbook P5405CSA-NZ0016W U5-226V/AI/16GB/512GB/14\" WQXGA/Win 11","","26490000","/may-tinh-xach-tay/asus-expertbook-p5405csa-nz0016w"
"173","Laptop Dell Inspiron N3520 i5 1235U/8GB/512GB/15.6\"FHD/Win11/Office HS21","","14190000","/may-tinh-xach-tay/dell-inspiron-n3520-i5-1235u-25p2311"
"174","Laptop Asus Zenbook 14 OLED UX3405CA-PZ187WS Ultra 5-225H/AI/16GB/512GB/14\" 3K TouchWin11/Office HS24/OS365","","30990000","/may-tinh-xach-tay/asus-zenbook-14-oled-ux3405ca-pz187ws"
"175","Laptop Asus Vivobook S 16 OLED S5606CA-RI114WS Ultra 5-225H/AI/16GB/512GB/16\" 3K/Win11/Office HS24/OS365","","27990000","/may-tinh-xach-tay/asus-vivobook-s-16-oled-s5606ca-ri114ws"
"177","Laptop Lenovo Gaming Legion Pro 5 16IRX9 i9-14900HX/AI/32GB/1TB/16\" WQXGA/RTX4070 8GB/Win 11","","51490000","/may-tinh-xach-tay/lenovo-gaming-legion-pro-5-16irx9-i9-14900hx-83df0046vn"
"178","Laptop Lenovo Yoga 7 2-in-1 14IML9 U5 125H/AI/16GB/512GB/14\"WUXGA/OLED/Bút/Win11","","26490000","/may-tinh-xach-tay/lenovo-yoga-7-2-in-1-14iml9-83dj00dmvn"
"179","Laptop Dell Gaming G15 5530 i7 13650HX/16GB/512GB/15.6\" FHD/Nvidia Geforce RTX3050 6GB/Win11/Office HS24/OS365","","35490000","/may-tinh-xach-tay/dell-gaming-g15-5530-71053700"
"180","Laptop Asus Gaming ROG Strix G16 G614JV-N4369W i7-13650HX /AI/16GB/1TB/16\" QHD+ 240Hz/Nvidia GeForce RTX4060 8GB/Win11","","37990000","/may-tinh-xach-tay/asus-gaming-rog-strix-g16-g614jv-n4369w"
"181","Laptop Acer Swift X AI SFX14-72G-708X U7 155H /32GB/1TB/14.5\" 2.8K OLED/Nvidia GeForce RTX4060 8GB/Win11","","45690000","/may-tinh-xach-tay/acer-swift-x-ai-sfx14-72g-708x"
"182","Laptop Acer Nitro V Gaming ANV15-51-91T5 i9 13900H /AI/16GB/512GB/15.6\"FHD/NVIDIA GeForce RTX4060 8GB/Win11","","32990000","/may-tinh-xach-tay/acer-nitro-v-gaming-anv15-51-91t5"
"183","Laptop Acer Gaming Predator Helios Neo 14 PHN14-51-99Y8 Intel Core Ultra 9 185H/AI/32GB/1TB/14.5\" WQXGA+/Nvidia RTX4060 8GB/Win11","","49690000","/may-tinh-xach-tay/acer-predator-helios-neo-14-phn14-51-99y8-u9-185h"
"184","Laptop HP Envy X360 14-fc0087TU Ultra 7-155U/AI/16GB/1TB/14'' 2.8K Touch/Pen/Win11","","33790000","/may-tinh-xach-tay/hp-envy-x360-14-fc0087tu-core-ultra-7-155u"
"185","Laptop Dell Inspiron 15 N3520 i5 1235U/16GB/512GB/15.6\"FHD/Win11/Office HS21_N5I5011W1","","16490000","/may-tinh-xach-tay/dell-inspiron-15-n3520-i5-1235u1-n5i5011w1"
"186","MacBook Pro 14 2023 M3 Pro 12 CPU/18 GPU/18GB/1TB","","56990000","/may-tinh-xach-tay/macbook-pro-14-2023-m3-pro-12-cpu-18-gpu-18gb-1tb"
"187","MacBook Pro 16 2023 M3 Pro 12 CPU/18 GPU/18GB/512GB","","57990000","/may-tinh-xach-tay/macbook-pro-16-2023-m3-pro-12-cpu-18-gpu-18gb-512gb"
"188","Laptop MSI Gaming Cyborg 15 AI A1VE-053VN Ultra 7 155H/AI/16GB/512GB/15.6\"FHD/RTX4050 6GB/Win11_Balo","","28490000","/may-tinh-xach-tay/msi-gaming-cyborg-15-ai-a1ve-053vn-ultra-7-155h"
"189","Laptop HP 245 G10 R5-7520U/8GB/256GB/14\"FHD/Win11 (9H8X8PT)","","9690000","/may-tinh-xach-tay/hp-245-g10-r5-7520u-9h8x8pt"
"190","Laptop Acer Nitro V Gaming ANV15-51-73UU i7 13620H/16GB/512GB/15.6\" FHD/NVIDIA GeForce RTX3050 6GB/Win11","","27690000","/may-tinh-xach-tay/acer-nitro-v-gaming-anv15-51-73uu-i7-13620h"
"191","Laptop Gigabyte Gaming G6 KF-H3VN853SH i7 13620H/AI/16GB/512GB/16.0\"FHD+/RTX4060_8GB/Win11","","25490000","/may-tinh-xach-tay/gigabyte-gaming-g6-kf-h3vn853sh-i7-13620h"
"192","Laptop Lenovo Yoga Pro 7 14IMH9 Ultra 7 155H/AI/32GB/1TB/14.5\" 2.8K OLED/RTX4050 6GB/Win 11","","45490000","/may-tinh-xach-tay/lenovo-yoga-pro-7-14imh9-ultra-7-155h-83e2005dvn"
"193","Laptop Lenovo Ideapad Slim 5 15IRU9 CORE 5_120U/32GB/512G/15.3\"WUXGA/Win11","","18990000","/may-tinh-xach-tay/lenovo-ideapad-slim-5-15iru9-core-5-120u"
"194","Macbook Air M2 13 inch 2022 8CPU 10GPU/16GB/512GB","","28590000","/may-tinh-xach-tay/macbook-air-m2-13-inch-2022-8cpu-10gpu-16gb-512gb"
"195","Macbook Air M3 13 2024 8CPU 8GPU/8GB/256GB","","24990000","/may-tinh-xach-tay/macbook-air-m3-13-2024-8cpu-8gpu-8gb-256gb"
"197","Laptop Asus Vivobook 16 X1605ZA-MB193W i3 1215U/8GB/512GB/16\" WUXGA/Win11","","9990000","/may-tinh-xach-tay/asus-vivobook-16-x1605za-mb193w-i3-1215u"
"198","Laptop Acer Swift 14 AI SF14-51-75VP U7 258V/32GB/1TB/14\" OLED 3K/Win11","","39690000","/may-tinh-xach-tay/acer-swift-14-ai-sf14-51-75vp-ultra-7-258v"
"199","Laptop MSI Gaming Stealth A16 AI+ A3XVGG-208VN Ryzen AI 9 HX 370/32GB/2TB/16\"UHD+/RTX4070 8GB/Win11","","64990000","/may-tinh-xach-tay/msi-gaming-stealth-a16-ai-a3xvgg-208vn"
"200","Laptop HP ENVY x360 14-fc0090TU (A19C0PA) Ultra 7-155U/AI/16GB/512GB/14'' 2.8K Touch/Pen/Win11","","32190000","/may-tinh-xach-tay/hp-envy-x360-14-fc0090tu-a19c0pa"
"201","Laptop Lenovo Yoga 7 2-in-1 14IML9 U5 125H/AI/16GB/512GB/14\"WUXGA/OLED/Bút/Win11","","26490000","/may-tinh-xach-tay/lenovo-yoga-7-2-in-1-14iml9-83dj00dmvn"
"202","Laptop Dell Gaming G15 5530 i7 13650HX/16GB/512GB/15.6\" FHD/Nvidia Geforce RTX3050 6GB/Win11/Office HS24/OS365","","35490000","/may-tinh-xach-tay/dell-gaming-g15-5530-71053700"
"203","Laptop Asus Gaming ROG Strix G16 G614JV-N4369W i7-13650HX /AI/16GB/1TB/16\" QHD+ 240Hz/Nvidia GeForce RTX4060 8GB/Win11","","37990000","/may-tinh-xach-tay/asus-gaming-rog-strix-g16-g614jv-n4369w"
"204","Laptop Acer Swift X AI SFX14-72G-708X U7 155H /32GB/1TB/14.5\" 2.8K OLED/Nvidia GeForce RTX4060 8GB/Win11","","45690000","/may-tinh-xach-tay/acer-swift-x-ai-sfx14-72g-708x"
"205","Laptop Acer Nitro V Gaming ANV15-51-91T5 i9 13900H /AI/16GB/512GB/15.6\"FHD/NVIDIA GeForce RTX4060 8GB/Win11","","32990000","/may-tinh-xach-tay/acer-nitro-v-gaming-anv15-51-91t5"
"206","Laptop Acer Gaming Predator Helios Neo 14 PHN14-51-99Y8 Intel Core Ultra 9 185H/AI/32GB/1TB/14.5\" WQXGA+/Nvidia RTX4060 8GB/Win11","","49690000","/may-tinh-xach-tay/acer-predator-helios-neo-14-phn14-51-99y8-u9-185h"
"207","Laptop HP Envy X360 14-fc0087TU Ultra 7-155U/AI/16GB/1TB/14'' 2.8K Touch/Pen/Win11","","33790000","/may-tinh-xach-tay/hp-envy-x360-14-fc0087tu-core-ultra-7-155u"
"209","Laptop Asus Gaming ROG Strix G16 G614JVR-N4162W i9-14900HX/32GB/1TB/16''/Nvidia GeForce RTX4060 8GB/Win11","","40990000","/may-tinh-xach-tay/asus-gaming-rog-strix-g16-g614jvr-n4162w-i9-14900hx"
"210","Laptop Lenovo Gaming LOQ 15IAX9 i5 12450HX/AI/16GB/512GB/15.6\"FHD/RTX4050_6GB/Win11","","24990000","/may-tinh-xach-tay/lenovo-gaming-loq-15iax9-i5-12450hx-16gb"
"211","Laptop Lenovo ThinkPad X1 Carbon Gen 12 U7-155H/AI/16GB/512GB/14\"WUXGA/Win11PRO","","50990000","/may-tinh-xach-tay/lenovo-thinkpad-x1-carbon-gen-12-u7-155h-21kc008mvn"
"214","Laptop MSI Gaming Stealth 14 AI Studio A1VFG-050VN Ultra 7 155H/AI/32G/1TB/14\"2.8KOLED/RTX4060_8G/Win11","","49490000","/may-tinh-xach-tay/msi-gaming-stealth-14-ai-studio-a1vfg-050vn-ultra-7-155h"
"215","Laptop Asus Zenbook 14 OLED UX3405CA-PZ368WS Ultra 7-255H/AI/16GB/512GB/14\" 3K Touch/Win11/Office HS24/OS365","","33790000","/may-tinh-xach-tay/asus-zenbook-14-oled-ux3405ca-pz368ws"
"216","Laptop MSI Prestige 13 AI Evo A1MG-062VN Ultra 7 155H /32GB/1TB/13.3\"2.8K OLED/Win11_Túi_Chuột","","30990000","/may-tinh-xach-tay/msi-prestige-13-ai-evo-a1mg-062vn"
"217","Laptop Dell XPS 14 9440 Ultra7 155H /64GB/1TB/14.5\" 3.2K OLED Touch/Nvidia GeForce RTX4050 6GB/Win11/Office HS24/OS365","","76990000","/may-tinh-xach-tay/dell-xps-14-9440-ultra-7-155h-71054773"
"218","Laptop HP ENVY x360 14-fa0045AU (A19BMPA) R7-8840HS/AI/32GB/1TB/14\" 2.8K Touch/Pen/Win11","","32090000","/may-tinh-xach-tay/hp-envy-x360-14-fa0045au-a19bmpa"
"219","Laptop Lenovo Gaming Legion 9 16IRX8 i9 13980HX/AI/64GB/2TB/16\"3.2K Mini LED/RTX4090 16GB/Win11","","124990000","/may-tinh-xach-tay/lenovo-gaming-legion-9-16irx8-i9-13980hx"
"220","Laptop Acer Swift 14 AI SF14-51-53P9 U5 226V/16GB/1TB/14\" OLED 3K/Win11","","34990000","/may-tinh-xach-tay/acer-swift-14-ai-sf14-51-53p9-ultra5-226v"
"221","Laptop Asus Gaming ROG Zephyrus G16 GA605WI-QR156WS Ryzen AI 9 HX 370/32GB/1TB/16\" 240Hz/Nvidia GeForce RTX4070 8GB/Win11/Office HS24/OS365","","61990000","/may-tinh-xach-tay/asus-gaming-rog-zephyrus-g16-ga605wi-qr156ws"
"222","Laptop MSI Gaming Katana 15 B13VGK-1211VN i7 13620H/AI/16GB/1TB/15.6\"FHD/RTX 4070 8GB/Win11/Balo","","38990000","/may-tinh-xach-tay/msi-gaming-katana-15-b13vgk-1211vn-i7-13620h"
"224","Laptop Acer Swift 14 AI SF14-51-75VP U7 258V/32GB/1TB/14\" OLED 3K/Win11","","39690000","/may-tinh-xach-tay/acer-swift-14-ai-sf14-51-75vp-ultra-7-258v"
"225","Laptop MSI Gaming Stealth A16 AI+ A3XVGG-208VN Ryzen AI 9 HX 370/32GB/2TB/16\"UHD+/RTX4070 8GB/Win11","","64990000","/may-tinh-xach-tay/msi-gaming-stealth-a16-ai-a3xvgg-208vn"
"226","Laptop Asus Zenbook Duo OLED UX8406CA-PZ109WS Ultra 9-285H/AI/32GB/1TB/14\" 3K Touch/Win11/Office HS24/OS365","","58990000","/may-tinh-xach-tay/asus-zenbook-duo-oled-ux8406ca-pz109ws"
"227","Laptop Acer Nitro V 15 ProPanel Gaming ANV15-51-78BG i7 13620H AI/16GB/512GB/15.6\" FHD/Nvidia GeForce RTX4060 8GB/Win11","","33690000","/may-tinh-xach-tay/acer-nitro-v-15-propanel-gaming-anv15-51-78bg"
"228","Laptop MSI Prestige 14 AI Studio C1UDXG-058VN U7-155H/16GB/1TB/14\"FHD/RTX3050 6GB/Win11_Túi","","26990000","/may-tinh-xach-tay/msi-prestige-14-ai-studio-c1udxg-058vn"
"229","Laptop Acer Nitro V 16 ProPanel Gaming ANV16-41-R36Y R7 8845HS/AI/16GB/512GB/16\"WUXGA/NVIDIA GeForce RTX4050 6GB/Win11","","29990000","/may-tinh-xach-tay/acer-nitro-v-16-propanel-gaming-anv16-41-r36y"
"230","Laptop Asus Vivobook S 15 OLED S5507QA-MA090WS X1E-78-100/AI/32GB/1TB/15.6\" 3K/Win11/Office HS21","","30990000","/may-tinh-xach-tay/asus-vivobook-s-15-oled-s5507qa-ma090ws-x1e-78-100"
"231","Laptop MSI Gaming Sword 16 HX B14VGKG-038VN i7-14700HX/AI/16GB/1TB/16\"QHD+/RTX4070_8GB/Win11_Balo","","42690000","/may-tinh-xach-tay/msi-gaming-sword-16-hx-b14vgkg-038vn-i7-14700hx"
"232","Laptop Asus Gaming ROG Zephyrus G14 GA403UU-QS138W R9-8945HS /AI/16GB/1TB/14\" 3K OLED/Nvidia GeForce RTX4050 6GB/Win11","","41990000","/may-tinh-xach-tay/asus-gaming-rog-zephyrus-g14-ga403uu-qs138w"
"233","Laptop Asus Gaming ROG Zephyrus G14 GA403UV-QS202W R9-8945HS /AI/32GB/1TB/14\" 3K OLED/Nvidia GeForce RTX4060 8GB/Win11","","48490000","/may-tinh-xach-tay/asus-gaming-rog-zephyrus-g14-ga403uv-qs202w"
"234","Laptop Lenovo Yoga Slim 7 14IMH9 ULTRA 7 155H/AI/32GB/1TB/14\" WUXGA/Win 11","","30490000","/may-tinh-xach-tay/lenovo-yoga-slim-7-14imh9-ultra-7-155h-32gb"
